epoch,step,train_acc,train_loss,val_acc,val_loss
23,383,0.699999988079071,1.765052318572998,,
24,399,,,0.32499998807907104,2.0871732234954834
24,399,0.7160000205039978,1.7511305809020996,,
25,415,,,0.4000000059604645,2.0502569675445557
25,415,0.7200000286102295,1.7446329593658447,,
26,431,,,0.3583333194255829,2.0696821212768555
26,431,0.699999988079071,1.7559442520141602,,
27,447,,,0.36666667461395264,2.080275297164917
27,447,0.7139999866485596,1.7248727083206177,,
28,463,,,0.3333333432674408,2.0614893436431885
28,463,0.7319999933242798,1.7106331586837769,,
29,479,,,0.34166666865348816,2.0699503421783447
29,479,0.7379999756813049,1.6985738277435303,,
30,495,,,0.375,2.0472054481506348
30,495,0.7160000205039978,1.6959002017974854,,
31,511,,,0.3333333432674408,2.0764427185058594
31,511,0.7319999933242798,1.6903584003448486,,
32,527,,,0.375,2.0673468112945557
32,527,0.7599999904632568,1.678767204284668,,
33,543,,,0.36666667461395264,2.053147554397583
33,543,0.7440000176429749,1.6646987199783325,,
34,559,,,0.375,2.0495717525482178
34,559,0.7459999918937683,1.666595697402954,,
35,575,,,0.4000000059604645,2.050035238265991
35,575,0.7540000081062317,1.6485662460327148,,
36,591,,,0.36666667461395264,2.0587477684020996
36,591,0.7680000066757202,1.6425668001174927,,
37,607,,,0.38333332538604736,2.041062831878662
37,607,0.777999997138977,1.6291130781173706,,
38,623,,,0.38333332538604736,2.0405774116516113
38,623,0.7820000052452087,1.6318252086639404,,
39,639,,,0.36666667461395264,2.0395963191986084
39,639,0.7720000147819519,1.6122666597366333,,
40,655,,,0.38333332538604736,2.0380327701568604
40,655,0.777999997138977,1.6270837783813477,,
41,671,,,0.3916666805744171,2.0350520610809326
41,671,0.7639999985694885,1.616150140762329,,
42,687,,,0.36666667461395264,2.0379483699798584
42,687,0.7799999713897705,1.6157480478286743,,
43,703,,,0.3916666805744171,2.0346765518188477
43,703,0.777999997138977,1.6177464723587036,,
44,719,,,0.375,2.046635150909424
44,719,0.7799999713897705,1.6101101636886597,,
45,735,,,0.375,2.0387721061706543
45,735,0.7839999794960022,1.6099154949188232,,
46,751,,,0.3916666805744171,2.0297672748565674
46,751,0.7900000214576721,1.6137125492095947,,
47,767,,,0.38333332538604736,2.033257246017456
47,767,0.7919999957084656,1.60349440574646,,
48,783,,,0.36666667461395264,2.0388245582580566
48,783,0.7839999794960022,1.603775143623352,,
49,799,,,0.3583333194255829,2.0399985313415527
49,799,0.7839999794960022,1.6027464866638184,,
50,815,,,0.36666667461395264,2.0361742973327637
50,815,0.7720000147819519,1.6078310012817383,,
51,831,,,0.36666667461395264,2.0322086811065674
51,831,0.7879999876022339,1.601629376411438,,
52,847,,,0.3583333194255829,2.0427114963531494
52,847,0.777999997138977,1.6005620956420898,,
53,863,,,0.38333332538604736,2.033259630203247
53,863,0.7879999876022339,1.6121222972869873,,
54,879,,,0.38333332538604736,2.03184175491333
54,879,0.7879999876022339,1.6095356941223145,,
55,895,,,0.36666667461395264,2.0358223915100098
55,895,0.8080000281333923,1.5913058519363403,,
56,911,,,0.36666667461395264,2.0380094051361084
56,911,0.8040000200271606,1.6006970405578613,,
57,927,,,0.38333332538604736,2.030665636062622
57,927,0.7979999780654907,1.5955899953842163,,
58,943,,,0.375,2.036032199859619
58,943,0.8019999861717224,1.6031299829483032,,
59,959,,,0.3916666805744171,2.029259204864502
59,959,0.7919999957084656,1.5964597463607788,,
60,975,,,0.375,2.0298044681549072
60,975,0.8040000200271606,1.601885199546814,,
61,991,,,0.38333332538604736,2.0312888622283936
61,991,0.7900000214576721,1.6040266752243042,,
62,1007,,,0.36666667461395264,2.03352427482605
62,1007,0.7860000133514404,1.5959241390228271,,
63,1023,,,0.38333332538604736,2.0301544666290283
63,1023,0.7900000214576721,1.6042430400848389,,
64,1039,,,0.38333332538604736,2.0329034328460693
64,1039,0.800000011920929,1.6124190092086792,,
65,1055,,,0.38333332538604736,2.031911849975586
65,1055,0.7820000052452087,1.60347580909729,,
66,1071,,,0.3916666805744171,2.029815912246704
66,1071,0.7799999713897705,1.6045598983764648,,
67,1087,,,0.3916666805744171,2.030559539794922
67,1087,0.7919999957084656,1.5972614288330078,,
68,1103,,,0.38333332538604736,2.0345542430877686
68,1103,0.7680000066757202,1.5956188440322876,,
69,1119,,,0.38333332538604736,2.032886266708374
69,1119,0.8059999942779541,1.5996224880218506,,
70,1135,,,0.38333332538604736,2.0309054851531982
70,1135,0.7860000133514404,1.602028727531433,,
71,1151,,,0.375,2.0319371223449707
71,1151,0.7839999794960022,1.6140292882919312,,
